,book_id,goodreads_book_id,authors,original_publication_year,language_code,Art,Biography,Business,Chick Lit,Children's,Christian,Classics,Comics,Contemporary,Cookbooks,Crime,Ebooks,Fantasy,Fiction,Gay and Lesbian,Graphic Novels,Historical Fiction,History,Horror,Humor and Comedy,Manga,Memoir,Music,Mystery,Nonfiction,Paranormal,Philosophy,Poetry,Psychology,Religion,Romance,Science,Science Fiction,Self Help,Spirituality,Sports,Suspense,Thriller,Travel,Young Adult
7478,7479,7981,"Brian Jacques, Allan Curless",1997.0,,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,930.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0
7479,7480,11107244,Steven Pinker,2010.0,eng,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,19.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,186.0,0.0,407.0,16.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7480,7481,821003,"A.A. Milne, Ernest H. Shepard",1924.0,en-US,0.0,0.0,0.0,0.0,175.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,24.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
7481,7482,22367526,M.O. Walsh,2015.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,22.0,9.0,0.0,245.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,0.0,32.0
7482,7483,370057,Dee Henderson,2001.0,,0.0,0.0,0.0,3.0,0.0,175.0,0.0,0.0,19.0,0.0,8.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,66.0,12.0,0.0,3.0
7483,7484,1244286,Dee Lestari,2006.0,ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7484,7485,364826,"Mika Waltari, ذبیح‌الله منصوری",1945.0,per,0.0,4.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7485,7486,7907782,Nicole Krauss,2010.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7486,7487,28374062,Karin Slaughter,2016.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0
7487,7488,11808919,Marie Force,2011.0,eng,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,60.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7488,7489,95619,Francine Rivers,2003.0,eng,0.0,0.0,0.0,3.0,0.0,113.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
7489,7490,31357,Orson Scott Card,1989.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,319.0,193.0,0.0,0.0,49.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
7490,7491,97875,Alexander McCall Smith,2005.0,eng,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,9.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7491,7492,268275,Sandra Brown,2005.0,en-US,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,34.0,0.0,36.0,10.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,114.0,80.0,0.0,0.0
7492,7493,2108198,"Neil Gaiman, Mark Buckingham",2008.0,eng,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1633.0,412.0,0.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0
7493,7494,17726978,Mark  Edwards,2013.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,23.0,6.0,0.0,48.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,115.0,0.0,0.0
7494,7495,669780,"Tayeb Salih, Denys Johnson-Davies",1966.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,5.0,0.0,114.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7495,7496,24100,Doris Lessing,1962.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,19.0,0.0,0.0,9.0,0.0,694.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7496,7497,396266,Jennifer Donnelly,2008.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,144.0,0.0,0.0,561.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7497,7498,29923,Jeff Shaara,1991.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,188.0,0.0,0.0,430.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7498,7499,120461,Éric-Emmanuel Schmitt,1996.0,,0.0,0.0,0.0,0.0,7.0,0.0,23.0,0.0,51.0,0.0,0.0,6.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0
7499,7500,46676,Harold S. Kushner,1981.0,,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,82.0,0.0,61.0,0.0,30.0,35.0,0.0,0.0,0.0,100.0,66.0,0.0,0.0,0.0,0.0,0.0
7500,7501,17768,Patrick O'Brian,1972.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,436.0,0.0,0.0,272.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7501,7502,2208744,Jessica Day George,2008.0,en-US,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,668.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
7502,7503,730501,Susan Coolidge,1872.0,eng,0.0,0.0,0.0,0.0,78.0,0.0,304.0,0.0,0.0,0.0,0.0,10.0,0.0,114.0,0.0,0.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
7503,7504,766917,Robert McCloskey,1942.0,eng,0.0,0.0,0.0,0.0,102.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
7504,7505,153782,Tamora Pierce,2003.0,eng,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,473.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0
7505,7506,18878,David Eddings,1982.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,784.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
7506,7507,359194,Philip G. Zimbardo,2007.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,58.0,0.0,936.0,0.0,0.0,143.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
7507,7508,6606456,Nancy Pickard,2010.0,eng,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,16.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,45.0,33.0,0.0,0.0
7508,7509,361081,"Clive Cussler, Michael Pritchard",1983.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,15.0,0.0,270.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,38.0,202.0,0.0,0.0
7509,7510,17835766,Abbi Glines,2014.0,eng,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,36.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
7510,7511,23197269,Kim Stanley Robinson,2015.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,19.0,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7511,7512,238137,J.D. Robb,2002.0,eng,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,25.0,25.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,78.0,0.0,0.0,0.0,119.0,57.0,0.0,0.0
7512,7513,116343,Mary  Stewart,1973.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,7.0,1058.0,325.0,0.0,0.0,270.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
7513,7514,303454,Margaret Peterson Haddix,2004.0,en-US,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,38.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,7.0,9.0,0.0,227.0
7514,7515,43081,"Rusty Young, Thomas McFadden",2003.0,eng,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,26.0,0.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
7515,7516,1025039,Fuyumi Soryo,1996.0,eng,3.0,0.0,0.0,4.0,0.0,0.0,0.0,50.0,9.0,0.0,0.0,0.0,0.0,23.0,0.0,119.0,0.0,0.0,0.0,0.0,1404.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
7516,7517,5553,Richard Feynman,1962.0,eng,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,9.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7517,7518,688663,Alice Waters,2007.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,51.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7518,7519,96980,Piers Anthony,1981.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1291.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
7519,7520,332348,Michelle Richmond,2006.0,,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,24.0,0.0,7.0,4.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0
7520,7521,194479,"Marv Wolfman, George Pérez",1985.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,15.0,407.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7521,7522,24807,John Hodgman,2005.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7522,7523,31538647,J.K. Rowling,2016.0,eng,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,893.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0
7523,7524,19314,"Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981.0,eng,0.0,0.0,0.0,0.0,96.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,315.0,156.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
7524,7525,7189177,Kathy Reichs,2010.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,77.0,22.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,60.0,0.0,0.0
7525,7526,235127,Andrew Clements,2007.0,eng,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
7526,7527,23602504,"Jo Nesbø, Neil Smith",2014.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,172.0,12.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,125.0,0.0,0.0
7527,7528,13282015,Elisabeth Naughton,2011.0,eng,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,113.0,0.0,6.0,30.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,108.0,20.0,0.0,0.0
7528,7529,12031532,Tan Twan Eng,2011.0,eng,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,210.0,0.0,0.0,391.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
7529,7530,16066586,Natasha Preston,2014.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,11.0,8.0,0.0,53.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,66.0,0.0,121.0
7530,7531,696177,Arina Tanemura,2005.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
7531,7532,18775203,Alice Clayton,2014.0,eng,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,11.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7532,7533,94813,Christine Feehan,2002.0,en-US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,86.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
7533,7534,8492,Frank E. Peretti,1992.0,en-US,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,2.0,0.0,0.0,2.0,26.0,213.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,22.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,27.0,36.0,0.0,0.0
7534,7535,18602341,Danielle  Paige,2015.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,632.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0
7535,7536,313263,Christine Feehan,2001.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,21.0,96.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
7536,7537,20613761,Claudia Rankine,2014.0,eng,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,34.0,0.0,0.0,270.0,0.0,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7537,7538,16387,P.G. Wodehouse,1925.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7538,7539,1809175,"Sarah Prineas, Antonio Javier Caparo",2008.0,eng,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,683.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
7539,7540,29393,Michael Azerrad,2001.0,,4.0,37.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7540,7541,56353,Rosalind Miles,1992.0,en-US,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,512.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7541,7542,22009741,Marian Keyes,2014.0,eng,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,6.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7542,7543,80834,Guy Delisle,2003.0,eng,9.0,40.0,0.0,0.0,0.0,0.0,0.0,269.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,1330.0,0.0,32.0,0.0,0.0,0.0,121.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0
7543,7544,5055,Ken Follett,1991.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,212.0,0.0,0.0,190.0,13.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,42.0,115.0,0.0,0.0
7544,7545,18775284,Courtney Maum,2014.0,eng,17.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
7545,7546,22192,Cecily von Ziegesar,2003.0,eng,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,9.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0
7546,7547,407999,Michael E. Porter,1980.0,,0.0,0.0,344.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7547,7548,255458,Wayne A. Grudem,1994.0,,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
7548,7549,380976,Sue Grafton,2000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,93.0,24.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,23.0,0.0,0.0
7549,7550,25855506,Sarah Andersen,2016.0,eng,32.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,77.0,0.0,0.0,56.0,0.0,102.0,0.0,1770.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
7550,7551,301538,R. Scott Bakker,2003.0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,348.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
