goodreads_book_id,genre,count
7296271,Horror,181
7296271,Paranormal,3
7296271,Science,8
7296271,Science Fiction,21
7296271,Suspense,3
7296271,Thriller,6
7304203,Contemporary,66
7304203,Ebooks,75
7304203,Fantasy,1555
7304203,Fiction,241
7304203,Mystery,97
7304203,Paranormal,1377
7304203,Romance,939
7304203,Suspense,41
7304203,Young Adult,38
7307503,Contemporary,15
7307503,Ebooks,41
7307503,Fantasy,464
7307503,Fiction,65
7307503,Mystery,28
7307503,Paranormal,743
7307503,Romance,602
7307503,Suspense,14
7307795,Contemporary,32
7307795,Crime,180
7307795,Ebooks,14
7307795,Fiction,368
7307795,Mystery,650
7307795,Suspense,26
7307795,Thriller,38
7313444,Ebooks,8
7313444,Fiction,120
7313444,Mystery,22
7313444,Suspense,21
7313444,Thriller,124
7315573,Contemporary,34
7315573,Ebooks,64
7315573,Fantasy,40
7315573,Fiction,1462
7315573,Historical Fiction,3635
7315573,History,414
7315573,Romance,37
7324659,Biography,134
7324659,Contemporary,5
7324659,Cookbooks,29
7324659,Ebooks,21
7324659,Fiction,7
7324659,Memoir,226
7324659,Nonfiction,261
7324659,Travel,39
7331435,Contemporary,439
7331435,Ebooks,79
7331435,Fiction,3082
7331435,Music,411
7332753,Biography,363
7332753,Classics,5
7332753,Contemporary,10
7332753,Ebooks,14
7332753,Fiction,9
7332753,History,62
7332753,Memoir,192
7332753,Nonfiction,119
7332753,Philosophy,50
7332753,Religion,45
7332753,Science,23
7334201,Contemporary,71
7334201,Ebooks,33
7334201,Fantasy,14
7334201,Fiction,1034
7334201,Romance,87
7334201,Science Fiction,184
7347109,Contemporary,55
7347109,Ebooks,10
7347109,Fiction,533
7347109,Historical Fiction,14
7347109,Romance,13
7347109,Travel,20
7351574,Art,3
7351574,Fantasy,21
7351574,Fiction,4
7351574,Manga,2
7351574,Nonfiction,10
7351574,Paranormal,14
7351574,Romance,17
7351574,Young Adult,34
7352053,Fiction,237
7352053,Historical Fiction,808
7352053,History,28
7352053,Romance,18
7352220,Comics,33
7352220,Fantasy,117
7352220,Fiction,28
7352220,Graphic Novels,99
7352220,Historical Fiction,43
7352220,Horror,37
7352220,Manga,1676
7352220,Mystery,20
7352220,Paranormal,38
7352220,Young Adult,30
7355137,Children's,30
7355137,Ebooks,12
7355137,Fantasy,265
7355137,Fiction,82
7355137,Paranormal,8
7355137,Young Adult,74
7362158,Chick Lit,22
7362158,Contemporary,130
7362158,Ebooks,24
7362158,Fiction,700
7362158,Historical Fiction,200
7362158,Memoir,14
7362158,Romance,33
7362158,Young Adult,155
7384801,Chick Lit,8
7384801,Contemporary,25
7384801,Ebooks,27
7384801,Fantasy,100
7384801,Fiction,36
7384801,Paranormal,409
7384801,Romance,246
7384801,Suspense,11
7402393,Ebooks,62
7402393,Fantasy,882
7402393,Fiction,160
7402393,Mystery,22
7402393,Paranormal,915
7402393,Romance,565
7402393,Young Adult,1294
7405450,Chick Lit,118
7405450,Contemporary,300
7405450,Crime,23
7405450,Ebooks,39
7405450,Fiction,43
7405450,Mystery,33
7405450,Romance,694
7405450,Suspense,96
7415016,Chick Lit,1343
7415016,Contemporary,116
7415016,Ebooks,42
7415016,Fiction,350
7415016,Romance,128
7415016,Young Adult,11
7438179,Ebooks,11
7438179,Fantasy,45
7438179,Fiction,101
7438179,Science,19
7438179,Science Fiction,520
7468160,Chick Lit,36
7468160,Contemporary,66
7468160,Ebooks,15
7468160,Fiction,501
7468160,Mystery,9
7468160,Suspense,6
7469133,Contemporary,11
7469133,Crime,194
7469133,Ebooks,25
7469133,Fiction,266
7469133,Horror,154
7469133,Mystery,250
7469133,Suspense,55
7469133,Thriller,165
7469664,Comics,375
7469664,Ebooks,6
7469664,Fantasy,33
7469664,Fiction,136
7469664,Graphic Novels,1185
7469664,Horror,424
7469664,Manga,5
7469664,Paranormal,12
7469664,Science Fiction,36
7469664,Suspense,8
7469664,Thriller,13
7476122,Contemporary,7
7476122,Ebooks,24
7476122,Fantasy,214
7476122,Fiction,39
7476122,Mystery,15
7476122,Paranormal,310
7476122,Romance,152
7476122,Young Adult,419
7488244,Contemporary,60
7488244,Ebooks,110
7488244,Fantasy,1722
7488244,Fiction,214
7488244,Mystery,41
7488244,Paranormal,1547
7488244,Romance,1076
7488244,Young Adult,2201
7491418,Chick Lit,23
7491418,Ebooks,11
7491418,Fiction,42
7491418,Historical Fiction,131
7491418,Romance,713
7494887,Biography,34
7494887,Ebooks,15
7494887,Fiction,3
7494887,Historical Fiction,4
7494887,History,133
7494887,Nonfiction,40
7494887,Travel,2
7497897,Christian,127
7497897,Nonfiction,100
7497897,Religion,116
7497897,Spirituality,42
7501962,Biography,326
7501962,Christian,85
7501962,Classics,8
7501962,Ebooks,19
7501962,History,141
7501962,Memoir,17
7501962,Nonfiction,185
7501962,Philosophy,18
7501962,Religion,150
7501962,Spirituality,33
7505716,Children's,24
7505716,Classics,359
7505716,Ebooks,4
7505716,Fantasy,189
7505716,Fiction,95
7505716,Poetry,18
7505716,Young Adult,17
7507825,Biography,26
7507825,Ebooks,23
7507825,Fiction,22
7507825,History,1722
7507825,Memoir,32
7507825,Nonfiction,904
7507825,Science,106
7507825,Travel,49
7507908,Contemporary,14
7507908,Ebooks,40
7507908,Fantasy,718
7507908,Fiction,150
7507908,Horror,414
7507908,Mystery,37
7507908,Paranormal,369
7507908,Romance,85
7507908,Suspense,19
7507908,Young Adult,870
7514925,Contemporary,19
7514925,Ebooks,57
7514925,Fantasy,1356
7514925,Fiction,165
7514925,Paranormal,28
7514925,Romance,473
7514925,Young Adult,986
7519472,Contemporary,24
7519472,Ebooks,26
7519472,Fantasy,193
7519472,Fiction,48
7519472,Paranormal,578
7519472,Romance,452
7519640,Biography,13
7519640,Contemporary,8
7519640,Ebooks,15
7519640,Fiction,9
7519640,History,212
7519640,Memoir,38
7519640,Nonfiction,212
7519640,Psychology,23
7519640,Science,21
7519866,Contemporary,66
7519866,Crime,6
7519866,Ebooks,19
7519866,Fiction,297
7519866,Horror,15
7519866,Mystery,5
7519866,Romance,4
7519866,Thriller,16
7521400,Biography,237
7521400,Ebooks,10
7521400,History,4
7521400,Memoir,153
7521400,Nonfiction,81
7528717,Biography,3
7528717,Children's,8
7528717,Comics,8
7528717,Contemporary,2
7528717,Fiction,5
7528717,Graphic Novels,14
7528717,Nonfiction,24
7528717,Young Adult,8
7531478,Art,7
7531478,Contemporary,84
7531478,Ebooks,9
7531478,Fiction,83
7531478,Mystery,12
7531478,Psychology,37
7531478,Romance,14
7531478,Suspense,6
7531478,Young Adult,269
7540092,Ebooks,47
7540092,Fantasy,432
7540092,Fiction,345
7540092,Romance,101
7540092,Science Fiction,676
7540092,Suspense,26
7540092,Thriller,35
7540092,Young Adult,1329
7544603,Contemporary,45
7544603,Fantasy,1344
7544603,Fiction,155
7544603,Historical Fiction,235
7544603,Mystery,100
7544603,Paranormal,175
7544603,Romance,560
7544603,Science Fiction,172
7544603,Young Adult,1146
7557548,Fantasy,430
7557548,Fiction,68
7557548,Mystery,7
7557548,Science,4
7557548,Science Fiction,5
7558747,Contemporary,155
7558747,Ebooks,23
7558747,Fantasy,177
7558747,Fiction,301
7558747,Historical Fiction,1371
7558747,History,57
7558747,Music,100
7558747,Mystery,102
7558747,Paranormal,23
7558747,Romance,150
7558747,Science Fiction,53
7558747,Travel,23
7558747,Young Adult,1173
7562764,Crime,13
7562764,Ebooks,13
7562764,Fantasy,66
7562764,Fiction,78
7562764,Mystery,46
7562764,Science,15
7562764,Science Fiction,177
7562764,Thriller,12
7569223,Chick Lit,20
7569223,Contemporary,33
7569223,Music,8
7569223,Romance,64
7576115,Children's,44
7576115,Ebooks,35
7576115,Fantasy,2521
7576115,Fiction,440
7576115,Paranormal,12
7576115,Romance,20
7576115,Science,18
7576115,Science Fiction,19
7576115,Young Adult,518
7592279,Children's,17
7592279,Ebooks,11
7592279,Fantasy,847
7592279,Fiction,112
7592279,Historical Fiction,30
7592279,History,7
7592279,Romance,22
7592279,Young Adult,316
7600922,Contemporary,14
7600922,Ebooks,35
7600922,Fantasy,207
7600922,Fiction,63
7600922,Horror,17
7600922,Mystery,11
7600922,Paranormal,334
7600922,Romance,136
7600922,Young Adult,535
7600924,Contemporary,763
7600924,Ebooks,91
7600924,Fiction,109
7600924,Romance,916
7600924,Young Adult,513
7614747,Contemporary,20
7614747,Ebooks,23
7614747,Fantasy,291
7614747,Fiction,57
7614747,Mystery,27
7614747,Paranormal,280
7614747,Romance,113
7614747,Suspense,12
7614747,Thriller,8
7617119,Contemporary,43
7617119,Crime,149
7617119,Ebooks,24
7617119,Fantasy,225
7617119,Fiction,294
7617119,Horror,761
7617119,Mystery,323
7617119,Paranormal,131
7617119,Psychology,20
7617119,Suspense,67
7617119,Thriller,327
7617119,Young Adult,411
7619057,Fiction,41
7619057,Horror,23
7619057,Romance,52
7619057,Science Fiction,37
7619057,Suspense,20
7619292,Comics,121
7619292,Ebooks,7
7619292,Fantasy,291
7619292,Fiction,92
7619292,Graphic Novels,951
7619292,Horror,8
7619292,Manga,228
7619292,Paranormal,171
7619292,Romance,261
7619292,Young Adult,426
7619398,Comics,643
7619398,Fantasy,121
7619398,Fiction,126
7619398,Graphic Novels,1533
7619398,Historical Fiction,78
7619398,Horror,553
7619398,Paranormal,52
7619398,Thriller,10
7631105,Ebooks,199
7631105,Fantasy,1022
7631105,Fiction,1234
7631105,Mystery,264
7631105,Romance,159
7631105,Science Fiction,1849
7631105,Suspense,146
7631105,Thriller,168
7631105,Young Adult,4552
7632329,Biography,17
7632329,Ebooks,11
7632329,Fiction,5
7632329,History,583
7632329,Nonfiction,156
7632329,Thriller,10
7636774,Contemporary,25
7636774,Crime,59
7636774,Ebooks,18
7636774,Fiction,313
7636774,Mystery,320
7636774,Suspense,89
7636774,Thriller,99
7640261,Ebooks,10
7640261,History,266
7640261,Nonfiction,339
7640261,Philosophy,20
7640261,Psychology,187
7640261,Romance,6
7640261,Science,391
7640261,Self Help,12
7640705,Children's,17
7640705,Ebooks,16
7640705,Fantasy,226
7640705,Fiction,72
7640705,Historical Fiction,28
7640705,Paranormal,15
7640705,Young Adult,117
7646805,Fantasy,98
7646805,Fiction,89
7646805,Mystery,14
7646805,Paranormal,73
7646805,Romance,12
7646805,Science,8
7646805,Science Fiction,25
7646805,Thriller,8
7646805,Young Adult,353
7648269,Biography,131
7648269,Historical Fiction,7
7648269,History,933
7648269,Nonfiction,251
7657484,Comics,486
7657484,Fantasy,21
7657484,Fiction,45
7657484,Graphic Novels,601
7657484,Science Fiction,25
7657484,Young Adult,4
7664041,Children's,38
7664041,Ebooks,60
7664041,Fantasy,6456
7664041,Fiction,757
7664041,Paranormal,47
7664041,Romance,71
7664041,Science Fiction,34
7664041,Young Adult,1544
7664334,Chick Lit,221
7664334,Contemporary,1560
7664334,Ebooks,98
7664334,Fiction,237
7664334,Music,102
7664334,Romance,1184
7664334,Travel,204
7664334,Young Adult,1826
7683254,Contemporary,9
7683254,Ebooks,7
7683254,Fantasy,321
7683254,Fiction,69
7683254,Horror,95
7683254,Mystery,3
7683254,Paranormal,74
7683254,Science,4
7683254,Science Fiction,30
7683254,Thriller,17
7685763,Crime,146
7685763,Ebooks,27
7685763,Fantasy,31
7685763,Fiction,119
7685763,Mystery,541
7685763,Romance,233
7685763,Science Fiction,61
7685763,Suspense,101
7685763,Thriller,66
7696135,Art,8
7696135,Business,239
7696135,Ebooks,4
7696135,Nonfiction,31
7696135,Psychology,15
7696135,Science,4
7696135,Self Help,30
7701043,Crime,3
7701043,Fiction,6
7701043,Horror,31
7701043,Mystery,6
7701043,Thriller,6
7701275,Fantasy,13
7701275,Fiction,2
7701275,Mystery,1
7701275,Paranormal,10
7701275,Romance,5
7701275,Young Adult,6
7704143,Crime,9
7704143,Fiction,21
7704143,Mystery,14
7704143,Suspense,6
7704143,Thriller,7
7707538,Chick Lit,133
7707538,Contemporary,42
7707538,Ebooks,5
7707538,Fiction,61
7707538,Romance,43
7707538,Young Adult,152
7713965,Crime,57
7713965,Ebooks,17
7713965,Fiction,121
7713965,Mystery,242
7713965,Suspense,34
7713965,Thriller,80
7715664,Contemporary,13
7715664,Ebooks,15
7715664,Fantasy,154
7715664,Fiction,35
7715664,Mystery,9
7715664,Paranormal,544
7715664,Romance,324
7715664,Suspense,9
7717482,Contemporary,53
7717482,Fantasy,139
7717482,Fiction,284
7717482,Mystery,19
7717482,Romance,30
7717482,Science Fiction,30
7717482,Thriller,9
7719245,Chick Lit,28
7719245,Contemporary,30
7719245,Ebooks,70
7719245,Fantasy,1352
7719245,Fiction,170
7719245,Mystery,56
7719245,Paranormal,1663
7719245,Romance,635
7719245,Young Adult,1819
7719355,Chick Lit,32
7719355,Ebooks,52
7719355,Fantasy,1514
7719355,Fiction,412
7719355,Historical Fiction,325
7719355,Horror,28
7719355,Mystery,208
7719355,Paranormal,776
7719355,Romance,610
7719355,Science Fiction,155
7719355,Young Adult,50
7723542,Contemporary,135
7723542,Ebooks,31
7723542,Fantasy,84
7723542,Fiction,845
7723542,Young Adult,25
7723797,Business,411
7723797,Nonfiction,31
7723797,Self Help,11
7726143,Ebooks,11
7726143,Fantasy,187
7726143,Fiction,49
7726143,Historical Fiction,16
7726143,Horror,16
7726143,Mystery,6
7726143,Paranormal,134
7726143,Romance,105
7726143,Young Adult,231
7726892,Chick Lit,164
7726892,Contemporary,19
7726892,Ebooks,9
7726892,Fiction,178
7726892,Romance,56
7728889,Crime,64
7728889,Ebooks,78
7728889,Fantasy,2124
7728889,Fiction,522
7728889,Historical Fiction,1880
7728889,History,47
7728889,Horror,513
7728889,Mystery,947
7728889,Paranormal,1150
7728889,Romance,184
7728889,Science Fiction,40
7728889,Suspense,78
7728889,Thriller,103
7728889,Young Adult,2412
7735333,Chick Lit,90
7735333,Ebooks,192
7735333,Fantasy,1264
7735333,Fiction,1306
7735333,Romance,2823
7735333,Science Fiction,1496
7735333,Young Adult,6907
7736086,Children's,9
7736086,Comics,65
7736086,Ebooks,6
7736086,Fantasy,210
7736086,Fiction,31
7736086,Graphic Novels,443
7736086,Manga,24
7736086,Mystery,5
7736086,Paranormal,8
7736086,Young Adult,76
7736182,Children's,71
7736182,Fantasy,2394
7736182,Fiction,376
7736182,Mystery,131
7736182,Romance,71
7736182,Young Adult,994
7739934,Chick Lit,10
7739934,Contemporary,11
7739934,Ebooks,25
7739934,Fantasy,421
7739934,Paranormal,316
7739934,Romance,230
7740152,Contemporary,32
7740152,Ebooks,80
7740152,Fantasy,1496
7740152,Fiction,248
7740152,Mystery,36
7740152,Paranormal,1139
7740152,Romance,1021
7740152,Young Adult,2017
7741325,Chick Lit,21
7741325,Contemporary,593
7741325,Ebooks,47
7741325,Fiction,150
7741325,Romance,533
7741325,Young Adult,863
7743117,Art,149
7743117,Contemporary,18
7743117,Ebooks,13
7743117,Fantasy,290
7743117,Fiction,565
7743117,Historical Fiction,340
7743117,History,34
7743117,Mystery,95
7743117,Paranormal,18
7743117,Romance,13
7743175,Ebooks,34
7743175,Fantasy,3787
7743175,Fiction,394
7743175,Romance,11
7743175,Science Fiction,32
7743783,Chick Lit,240
7743783,Contemporary,216
7743783,Ebooks,34
7743783,Fiction,59
7743783,Romance,673
7745031,Contemporary,14
7745031,Crime,6
7745031,Ebooks,20
7745031,Fantasy,8
7745031,Fiction,340
7745031,Mystery,35
7745031,Science,30
7745031,Science Fiction,290
7745031,Suspense,31
7745031,Thriller,52
7746259,Comics,52
7746259,Fantasy,16
7746259,Fiction,25
7746259,Graphic Novels,136
7746259,Horror,67
7746259,Philosophy,1
7746259,Psychology,1
7746259,Science Fiction,5
7746259,Thriller,6
7747064,Ebooks,108
7747064,Fantasy,2420
7747064,Fiction,197
7747064,Paranormal,640
7747064,Romance,795
7747064,Young Adult,1889
7747263,Chick Lit,9
7747263,Ebooks,27
7747263,Fantasy,311
7747263,Fiction,81
7747263,Mystery,14
7747263,Paranormal,294
7747263,Romance,168
7747263,Young Adult,579
7747374,Contemporary,56
7747374,Ebooks,120
7747374,Fantasy,1981
7747374,Fiction,710
7747374,Mystery,51
7747374,Paranormal,444
7747374,Romance,462
7747374,Science Fiction,1694
7747374,Thriller,63
7747374,Young Adult,3031
7766027,Contemporary,188
7766027,Crime,250
7766027,Ebooks,29
7766027,Fiction,168
7766027,Horror,451
7766027,Mystery,846
7766027,Romance,20
7766027,Suspense,131
7766027,Thriller,418
7766027,Young Adult,1026
7775611,Ebooks,9
7775611,Fantasy,68
7775611,Fiction,27
7775611,Horror,29
7775611,Mystery,11
7775611,Paranormal,84
7775611,Romance,20
7775611,Science Fiction,6
7775611,Thriller,10
7775611,Young Adult,129
7775841,Biography,51
7775841,Ebooks,7
7775841,Fiction,6
7775841,Memoir,167
7775841,Nonfiction,97
7776678,Contemporary,21
7776678,Crime,244
7776678,Ebooks,49
7776678,Fiction,310
7776678,Mystery,813
7776678,Romance,71
7776678,Suspense,48
7776678,Thriller,99
7778609,Contemporary,15
7778609,Crime,12
7778609,Ebooks,26
7778609,Fantasy,394
7778609,Fiction,114
7778609,Horror,176
7778609,Mystery,35
7778609,Paranormal,75
7778609,Religion,5
7778609,Science Fiction,14
7778609,Thriller,10
7778981,Contemporary,27
7778981,Ebooks,37
7778981,Fantasy,703
7778981,Fiction,129
7778981,Paranormal,492
7778981,Romance,559
7778981,Young Adult,880
7779059,Contemporary,20
7779059,Crime,33
7779059,Ebooks,50
7779059,Fantasy,1468
7779059,Fiction,321
7779059,Horror,40
7779059,Mystery,227
7779059,Paranormal,193
7779059,Science Fiction,28
7779059,Thriller,17
7783191,Business,37
7783191,Ebooks,4
7783191,Nonfiction,131
7783191,Philosophy,7
7783191,Psychology,457
7783191,Science,165
7783191,Self Help,16
7783920,Children's,67
7783920,Contemporary,36
7783920,Fiction,115
7783920,Young Adult,111
7785194,Contemporary,4
7785194,Ebooks,13
7785194,Nonfiction,152
7785194,Philosophy,641
7785194,Psychology,111
7785194,Religion,211
7785194,Science,515
7785194,Self Help,5
7785194,Spirituality,10
7785207,Contemporary,30
7785207,Ebooks,100
7785207,Fantasy,180
7785207,Fiction,51
7785207,Mystery,19
7785207,Paranormal,533
7785207,Romance,413
7785207,Suspense,18
7785207,Young Adult,10
7791997,Contemporary,41
7791997,Ebooks,114
7791997,Fantasy,1782
7791997,Fiction,271
7791997,Mystery,105
7791997,Paranormal,1447
7791997,Romance,1237
7791997,Young Adult,2470
7797874,Chick Lit,53
7797874,Contemporary,214
7797874,Ebooks,33
7797874,Fiction,43
7797874,Romance,476
7797874,Young Adult,619
7800188,Contemporary,17
7800188,Crime,117
7800188,Ebooks,37
7800188,Fantasy,151
7800188,Fiction,164
7800188,Mystery,482
7800188,Paranormal,131
7800188,Science,31
7800188,Science Fiction,348
7800188,Suspense,46
7800188,Thriller,74
7800188,Young Adult,707
7801229,Ebooks,40
7801229,Fantasy,1918
7801229,Fiction,114
7801229,Paranormal,26
7801229,Romance,223
7801229,Young Adult,742
7812659,Chick Lit,509
7812659,Contemporary,372
7812659,Ebooks,84
7812659,Fiction,870
7812659,Mystery,58
7812659,Romance,2217
7812659,Suspense,62
7812659,Thriller,42
7812659,Young Adult,58
7815744,Business,125
7815744,Contemporary,5
7815744,Ebooks,15
7815744,Nonfiction,150
7815744,Philosophy,21
7815744,Psychology,507
7815744,Science,120
7815744,Self Help,45
7817785,Chick Lit,8
7817785,Contemporary,10
7817785,Ebooks,19
7817785,Fantasy,13
7817785,Fiction,45
7817785,Paranormal,189
7817785,Romance,105
7817785,Young Adult,351
7818881,Ebooks,4
7818881,Fantasy,105
7818881,Fiction,40
7818881,Horror,37
7818881,Mystery,7
7818881,Paranormal,73
7818881,Romance,22
7818881,Young Adult,194
7821447,Biography,215
7821447,Contemporary,39
7821447,Ebooks,76
7821447,Fiction,66
7821447,Memoir,407
7821447,Nonfiction,443
7821828,Art,205
7821828,Biography,250
7821828,Contemporary,13
7821828,Ebooks,11
7821828,Fiction,50
7821828,Historical Fiction,22
7821828,History,381
7821828,Memoir,163
7821828,Nonfiction,176
7821828,Travel,19
7822895,Classics,4
7822895,Contemporary,24
7822895,Crime,90
7822895,Ebooks,17
7822895,Fantasy,4
7822895,Fiction,72
7822895,Mystery,46
7822895,Psychology,4
7822895,Romance,4
7822895,Suspense,28
7822895,Thriller,33
7823038,Contemporary,18
7823038,Crime,25
7823038,Ebooks,34
7823038,Fantasy,625
7823038,Fiction,94
7823038,Mystery,130
7823038,Paranormal,664
7823038,Romance,272
7823678,Children's,100
7823678,Comics,50
7823678,Contemporary,30
7823678,Fantasy,14
7823678,Fiction,204
7823678,Graphic Novels,197
7823678,Young Adult,104
7824322,Contemporary,64
7824322,Ebooks,59
7824322,Fiction,138
7824322,Historical Fiction,894
7824322,History,275
7824322,Romance,169
7824322,Young Adult,2458
7824768,Ebooks,5
7824768,Fiction,4
7824768,Poetry,40
7824768,Romance,8
7824997,Children's,38
7824997,Contemporary,15
7824997,Crime,89
7824997,Ebooks,8
7824997,Fiction,226
7824997,Mystery,363
7824997,Suspense,23
7824997,Thriller,76
7824997,Young Adult,245
7825557,Children's,88
7825557,Ebooks,12
7825557,Fantasy,821
7825557,Fiction,189
7825557,Horror,116
7825557,Mystery,14
7825557,Young Adult,241
7826116,Ebooks,16
7826116,Fantasy,669
7826116,Fiction,283
7826116,Historical Fiction,426
7826116,History,51
7826116,Romance,84
7826116,Science,17
7826116,Science Fiction,531
7826116,Young Adult,1141
7827221,Contemporary,35
7827221,Crime,24
7827221,Ebooks,24
7827221,Fantasy,183
7827221,Fiction,70
7827221,Horror,15
7827221,Mystery,239
7827221,Paranormal,82
7827221,Romance,215
7827221,Science Fiction,10
7827221,Suspense,44
7827221,Thriller,16
7827221,Young Adult,101
7828781,Chick Lit,7
7828781,Contemporary,138
7828781,Crime,12
7828781,Ebooks,31
7828781,Fiction,39
7828781,Mystery,18
7828781,Romance,407
7828781,Suspense,152
7828781,Thriller,14
7828882,Contemporary,43
7828882,Ebooks,33
7828882,Fantasy,241
7828882,Fiction,69
7828882,Mystery,11
7828882,Paranormal,608
7828882,Romance,412
7828882,Suspense,18
7830126,Crime,17
7830126,Ebooks,24
7830126,Fantasy,21
7830126,Fiction,123
7830126,Horror,355
7830126,Mystery,7
7830126,Paranormal,46
7830126,Suspense,53
7830126,Thriller,104
7831145,Contemporary,11
7831145,Ebooks,26
7831145,Fantasy,211
7831145,Fiction,51
7831145,Mystery,11
7831145,Paranormal,579
7831145,Romance,545
7831145,Science Fiction,36
7831742,Contemporary,6
7831742,Ebooks,15
7831742,Fantasy,146
7831742,Fiction,29
7831742,Paranormal,210
7831742,Romance,104
7831742,Young Adult,313
7840156,Contemporary,5
7840156,Crime,11
7840156,Ebooks,18
7840156,Fiction,165
7840156,Historical Fiction,88
7840156,History,12
7840156,Mystery,118
7840156,Suspense,45
7840156,Thriller,188
7841446,Biography,43
7841446,Business,382
7841446,Ebooks,12
7841446,History,54
7841446,Nonfiction,123
7841446,Psychology,4
7841446,Science,30
7841677,Biography,52
7841677,Ebooks,6
7841677,Memoir,305
7841677,Nonfiction,172
7842288,Contemporary,39
7842288,Ebooks,104
7842288,Fantasy,1738
7842288,Fiction,338
7842288,Mystery,56
7842288,Paranormal,930
7842288,Romance,683
7842288,Young Adult,1956
7849034,Ebooks,27
7849034,Fantasy,459
7849034,Fiction,45
7849034,Paranormal,164
7849034,Romance,253
7849034,Young Adult,420
7849341,Contemporary,10
7849341,Ebooks,20
7849341,Fantasy,563
7849341,Fiction,59
7849341,Paranormal,133
7849341,Romance,278
7849341,Young Adult,382
7853137,Contemporary,19
7853137,Crime,132
7853137,Ebooks,20
7853137,Fiction,168
7853137,Mystery,340
7853137,Suspense,64
7853137,Thriller,49
7853757,Contemporary,13
7853757,Crime,168
7853757,Ebooks,23
7853757,Fiction,259
7853757,Mystery,90
7853757,Suspense,34
7853757,Thriller,27
7856305,Crime,88
7856305,Ebooks,36
7856305,Fiction,174
7856305,Mystery,242
7856305,Suspense,58
7856305,Thriller,132
7857195,Contemporary,22
7857195,Ebooks,22
7857195,Fantasy,61
7857195,Fiction,862
7857195,Memoir,22
7857195,Nonfiction,55
7862725,Contemporary,7
7862725,Ebooks,53
7862725,Fantasy,217
7862725,Fiction,40
7862725,Mystery,8
7862725,Paranormal,236
7862725,Romance,145
7862725,Young Adult,189
7863274,Art,78
7863274,Chick Lit,32
7863274,Contemporary,447
7863274,Ebooks,25
7863274,Fiction,81
7863274,Mystery,29
7863274,Poetry,21
7863274,Romance,356
7863274,Young Adult,696
7863423,Chick Lit,242
7863423,Contemporary,385
7863423,Ebooks,34
7863423,Fiction,81
7863423,Romance,1052
7864437,Ebooks,170
7864437,Fantasy,790
7864437,Fiction,1014
7864437,Mystery,191
7864437,Romance,95
7864437,Science Fiction,1439
7864437,Suspense,86
7864437,Thriller,113
7864437,Young Adult,3594
7870457,Crime,60
7870457,Ebooks,4
7870457,Fantasy,65
7870457,Fiction,91
7870457,Graphic Novels,387
7870457,Horror,34
7870457,Mystery,73
7870457,Paranormal,13
7870457,Science Fiction,27
7870457,Thriller,6
7879278,Chick Lit,11
7879278,Christian,131
7879278,Ebooks,47
7879278,Fantasy,478
7879278,Fiction,106
7879278,Historical Fiction,498
7879278,History,26
7879278,Paranormal,68
7879278,Romance,378
7879278,Science Fiction,79
7879278,Young Adult,548
7894870,Children's,7
7894870,Comics,70
7894870,Fantasy,57
7894870,Fiction,13
7894870,Graphic Novels,179
7894870,Manga,3
7894870,Young Adult,6
7896345,Contemporary,31
7896345,Ebooks,58
7896345,Fantasy,781
7896345,Fiction,141
7896345,Mystery,69
7896345,Paranormal,900
7896345,Romance,295
7896345,Science Fiction,26
7896345,Young Adult,1195
7896527,Ebooks,258
7896527,Fantasy,422
7896527,Mystery,375
7896527,Paranormal,435
7896527,Romance,1988
7896527,Young Adult,5437
7897478,Biography,262
7897478,Ebooks,18
7897478,Memoir,327
7897478,Nonfiction,201
7897620,Chick Lit,51
7897620,Contemporary,27
7897620,Ebooks,14
7897620,Fiction,301
7897620,Historical Fiction,8
7897620,Mystery,30
7897620,Romance,9
7904429,Comics,1077
7904429,Contemporary,26
7904429,Ebooks,17
7904429,Fantasy,144
7904429,Fiction,240
7904429,Graphic Novels,2067
7904429,Manga,166
7904429,Music,19
7904429,Romance,111
7904429,Science Fiction,10
7904429,Young Adult,155
7904453,Ebooks,23
7904453,Fantasy,1849
7904453,Fiction,204
7904453,Religion,14
7904453,Romance,99
7904453,Science Fiction,16
7904453,Young Adult,25
7905092,Contemporary,294
7905092,Ebooks,43
7905092,Fiction,2567
7905977,Children's,18
7905977,Comics,17
7905977,Fantasy,15
7905977,Fiction,24
7905977,Graphic Novels,102
7905977,Historical Fiction,3
7905977,Science Fiction,7
7905977,Young Adult,3
7906105,Contemporary,93
7906105,Crime,23
7906105,Ebooks,8
7906105,Fiction,84
7906105,Horror,9
7906105,Mystery,141
7906105,Romance,12
7906105,Suspense,66
7906105,Thriller,96
7906105,Young Adult,355
7907680,Contemporary,5
7907680,Crime,65
7907680,Ebooks,8
7907680,Fiction,75
7907680,Mystery,217
7907680,Romance,12
7907680,Suspense,98
7907680,Thriller,76
7907782,Contemporary,57
7907782,Ebooks,9
7907782,Fiction,10
7907782,History,6
7907782,Psychology,6
7907803,Art,222
7907803,Contemporary,68
7907803,Ebooks,14
7907803,Fiction,611
7907803,Romance,8
7908638,Chick Lit,18
7908638,Contemporary,15
7908638,Crime,37
7908638,Ebooks,8
7908638,Fiction,288
7908638,Mystery,137
7908638,Thriller,11
7912007,Contemporary,26
7912007,Crime,55
7912007,Ebooks,51
7912007,Fantasy,68
7912007,Fiction,784
7912007,Horror,1985
7912007,Mystery,93
7912007,Paranormal,23
